VID,BID,file_type,org_filename,new_filename,folder_name
201,00570585,jpg,201_201.jpg,49-09-27-0015-0000-0670.00570585.jpg,092749,"SKETCH IMPORT"
202,00570586,jpg,202_202.jpg,49-09-27-0015-0000-0680.00570586.jpg,092749,"SKETCH IMPORT"
203,00570587,jpg,203_203.jpg,49-09-27-0015-0000-0690.00570587.jpg,092749,"SKETCH IMPORT"
205,00570588,jpg,205_205.jpg,49-09-27-0015-0000-0710.00570588.jpg,092749,"SKETCH IMPORT"
206,00570589,jpg,206_206.jpg,49-09-27-0015-0000-0720.00570589.jpg,092749,"SKETCH IMPORT"
207,00570590,jpg,207_207.jpg,49-09-27-0015-0000-0730.00570590.jpg,092749,"SKETCH IMPORT"
208,00570591,jpg,208_208.jpg,49-09-27-0015-0000-0740.00570591.jpg,092749,"SKETCH IMPORT"
209,00570592,jpg,209_209.jpg,49-09-27-0015-0000-0750.00570592.jpg,092749,"SKETCH IMPORT"
213,00570593,jpg,213_213.jpg,49-09-27-0015-0000-0780.00570593.jpg,092749,"SKETCH IMPORT"
214,00570594,jpg,214_214.jpg,49-09-27-0015-0000-0790.00570594.jpg,092749,"SKETCH IMPORT"
217,00570595,jpg,217_217.jpg,11-10-26-0040-0000-0020.00570595.jpg,102611,"SKETCH IMPORT"
222,00570596,jpg,222_222.jpg,11-10-26-0040-0000-0070.00570596.jpg,102611,"SKETCH IMPORT"
224,00570597,jpg,224_224.jpg,11-10-26-0040-0000-0090.00570597.jpg,102611,"SKETCH IMPORT"
225,00570598,jpg,225_225.jpg,11-10-26-0040-0000-0100.00570598.jpg,102611,"SKETCH IMPORT"
22,00570599,jpg,22_22.jpg,13-08-24-0010-0000-0250.00570599.jpg,082413,"SKETCH IMPORT"
233,00570600,jpg,233_233.jpg,11-10-26-0040-0000-0180.00570600.jpg,102611,"SKETCH IMPORT"
234,00570601,jpg,234_234.jpg,11-10-26-0040-0000-0190.00570601.jpg,102611,"SKETCH IMPORT"
236,00570602,jpg,236_236.jpg,11-10-26-0040-0000-0210.00570602.jpg,102611,"SKETCH IMPORT"
23,00570603,jpg,23_23.jpg,13-08-24-0010-0000-0260.00570603.jpg,082413,"SKETCH IMPORT"
242,00570604,jpg,242_242.jpg,05-10-27-0070-0010-0130.00570604.jpg,102705,"SKETCH IMPORT"
247,00570605,jpg,247_247.jpg,05-10-27-0070-0010-0200.00570605.jpg,102705,"SKETCH IMPORT"
24,00570606,jpg,24_24.jpg,13-08-24-0010-0000-0270.00570606.jpg,082413,"SKETCH IMPORT"
259,00570607,jpg,259_259.jpg,05-10-27-0070-0020-0100.00570607.jpg,102705,"SKETCH IMPORT"
25,00570608,jpg,25_211363.jpg,13-08-24-0010-0000-0280.00570608.jpg,082413,"SKETCH IMPORT"
261,00570609,jpg,261_261.jpg,05-10-27-0070-0020-0130.00570609.jpg,102705,"SKETCH IMPORT"
269,00570610,jpg,269_269.jpg,17-09-23-0100-0010-0020.00570610.jpg,092317,"SKETCH IMPORT"
276,00570611,jpg,276_276.jpg,17-09-23-0100-0010-0090.00570611.jpg,092317,"SKETCH IMPORT"
278,00570612,jpg,278_278.jpg,17-09-23-0100-0010-0110.00570612.jpg,092317,"SKETCH IMPORT"
288,00570613,jpg,288_288.jpg,17-09-23-0100-0010-0200.00570613.jpg,092317,"SKETCH IMPORT"
296,00570614,jpg,296_296.jpg,17-09-23-0100-0010-0300.00570614.jpg,092317,"SKETCH IMPORT"
297,00570615,jpg,297_211740.jpg,17-09-23-0100-0010-0310.00570615.jpg,092317,"SKETCH IMPORT"
299,00570616,jpg,299_299.jpg,17-09-23-0100-0010-0312.00570616.jpg,092317,"SKETCH IMPORT"
2,00570617,jpg,2_2.jpg,13-08-24-0010-0000-0020.00570617.jpg,082413,"SKETCH IMPORT"
304,00570618,jpg,304_304.jpg,17-09-23-0100-0020-0070.00570618.jpg,092317,"SKETCH IMPORT"
305,00570619,jpg,305_305.jpg,17-09-23-0100-0020-0080.00570619.jpg,092317,"SKETCH IMPORT"
306,00570620,jpg,306_306.jpg,17-09-23-0100-0020-0090.00570620.jpg,092317,"SKETCH IMPORT"
30,00570621,jpg,30_30.jpg,13-08-24-0010-0000-0330.00570621.jpg,082413,"SKETCH IMPORT"
313,00570622,jpg,313_313.jpg,20-09-23-0100-0020-0160.00570622.jpg,092320,"SKETCH IMPORT"
314,00570623,jpg,314_314.jpg,20-09-23-0100-0020-0170.00570623.jpg,092320,"SKETCH IMPORT"
315,00570624,jpg,315_315.jpg,20-09-23-0100-0020-0180.00570624.jpg,092320,"SKETCH IMPORT"
318,00570625,jpg,318_318.jpg,20-09-23-0100-0020-0210.00570625.jpg,092320,"SKETCH IMPORT"
31,00570626,jpg,31_31.jpg,13-08-24-0010-0000-0340.00570626.jpg,082413,"SKETCH IMPORT"
323,00570627,jpg,323_323.jpg,20-09-23-0100-0020-0260.00570627.jpg,092320,"SKETCH IMPORT"
324,00570628,jpg,324_324.jpg,20-09-23-0100-0020-0270.00570628.jpg,092320,"SKETCH IMPORT"
327,00570629,jpg,327_327.jpg,17-09-23-0100-0020-0300.00570629.jpg,092317,"SKETCH IMPORT"
344,00570630,jpg,344_344.jpg,17-09-23-0100-0040-0010.00570630.jpg,092317,"SKETCH IMPORT"
348,00570631,jpg,348_348.jpg,17-09-23-0100-0040-0050.00570631.jpg,092317,"SKETCH IMPORT"
355,00570632,jpg,355_355.jpg,17-09-23-0100-0050-0010.00570632.jpg,092317,"SKETCH IMPORT"
356,00570633,jpg,356_356.jpg,17-09-23-0100-0050-0020.00570633.jpg,092317,"SKETCH IMPORT"
358,00570634,jpg,358_200043.jpg,17-09-23-0100-0060-0020.00570634.jpg,092317,"SKETCH IMPORT"
358,00570635,jpg,358_208794.jpg,17-09-23-0100-0060-0020.00570635.jpg,092317,"SKETCH IMPORT"
358,00570636,jpg,358_358.jpg,17-09-23-0100-0060-0020.00570636.jpg,092317,"SKETCH IMPORT"
35,00570637,jpg,35_35.jpg,48-09-27-0013-0010-0011.00570637.jpg,092748,"SKETCH IMPORT"
363,00570638,jpg,363_363.jpg,17-09-23-0100-0070-0020.00570638.jpg,092317,"SKETCH IMPORT"
366,00570639,jpg,366_366.jpg,17-09-23-0100-0070-0050.00570639.jpg,092317,"SKETCH IMPORT"
369,00570640,jpg,369_369.jpg,17-09-23-0100-0070-0080.00570640.jpg,092317,"SKETCH IMPORT"
370,00570641,jpg,370_370.jpg,17-09-23-0100-0070-0090.00570641.jpg,092317,"SKETCH IMPORT"
375,00570642,jpg,375_375.jpg,17-09-23-0100-0070-0140.00570642.jpg,092317,"SKETCH IMPORT"
376,00570643,jpg,376_376.jpg,17-09-23-0100-0080-0010.00570643.jpg,092317,"SKETCH IMPORT"
379,00570644,jpg,379_379.jpg,17-09-23-0100-0090-0020.00570644.jpg,092317,"SKETCH IMPORT"
37,00570645,jpg,37_37.jpg,48-09-27-0013-0010-0013.00570645.jpg,092748,"SKETCH IMPORT"
384,00570646,jpg,384_384.jpg,17-09-23-0100-0100-0040.00570646.jpg,092317,"SKETCH IMPORT"
385,00570647,jpg,385_385.jpg,17-09-23-0100-0100-0050.00570647.jpg,092317,"SKETCH IMPORT"
386,00570648,jpg,386_211939.jpg,17-09-23-0100-0100-0061.00570648.jpg,092317,"SKETCH IMPORT"
38,00570649,jpg,38_38.jpg,48-09-27-0013-0010-0014.00570649.jpg,092748,"SKETCH IMPORT"
392,00570650,jpg,392_211254.jpg,17-09-23-0100-0110-0010.00570650.jpg,092317,"SKETCH IMPORT"
393,00570651,jpg,393_393.jpg,17-09-23-0100-0110-0020.00570651.jpg,092317,"SKETCH IMPORT"
394,00570652,jpg,394_394.jpg,17-09-23-0100-0110-0030.00570652.jpg,092317,"SKETCH IMPORT"
395,00570653,jpg,395_395.jpg,17-09-23-0100-0110-0040.00570653.jpg,092317,"SKETCH IMPORT"
396,00570654,jpg,396_396.jpg,17-09-23-0100-0110-0050.00570654.jpg,092317,"SKETCH IMPORT"
397,00570655,jpg,397_397.jpg,17-09-23-0100-0120-0010.00570655.jpg,092317,"SKETCH IMPORT"
3,00570656,jpg,3_3.jpg,13-08-24-0010-0000-0030.00570656.jpg,082413,"SKETCH IMPORT"
409,00570657,jpg,409_409.jpg,20-09-23-0100-0140-0030.00570657.jpg,092320,"SKETCH IMPORT"
413,00570658,jpg,413_413.jpg,20-09-23-0100-0150-0050.00570658.jpg,092320,"SKETCH IMPORT"
417,00570659,jpg,417_200045.jpg,20-09-23-0100-0160-0020.00570659.jpg,092320,"SKETCH IMPORT"
41,00570660,jpg,41_41.jpg,48-09-27-0013-0010-0040.00570660.jpg,092748,"SKETCH IMPORT"
42,00570661,jpg,42_42.jpg,48-09-27-0013-0010-0041.00570661.jpg,092748,"SKETCH IMPORT"
47,00570662,jpg,47_47.jpg,48-09-27-0013-0010-0072.00570662.jpg,092748,"SKETCH IMPORT"
4,00570663,jpg,4_4.jpg,13-08-24-0010-0000-0040.00570663.jpg,082413,"SKETCH IMPORT"
53,00570664,jpg,53_53.jpg,48-09-27-0013-0010-0120.00570664.jpg,092748,"SKETCH IMPORT"
59,00570665,jpg,59_200018.jpg,48-09-27-0013-0010-0170.00570665.jpg,092748,"SKETCH IMPORT"
59,00570666,jpg,59_200019.jpg,48-09-27-0013-0010-0170.00570666.jpg,092748,"SKETCH IMPORT"
59,00570667,jpg,59_59.jpg,48-09-27-0013-0010-0170.00570667.jpg,092748,"SKETCH IMPORT"
63,00570668,jpg,63_63.jpg,48-09-27-0013-0010-0190.00570668.jpg,092748,"SKETCH IMPORT"
67,00570669,jpg,67_67.jpg,48-09-27-0013-0010-0231.00570669.jpg,092748,"SKETCH IMPORT"
6,00570670,jpg,6_6.jpg,13-08-24-0010-0000-0060.00570670.jpg,082413,"SKETCH IMPORT"
73,00570671,jpg,73_73.jpg,48-09-27-0013-0010-0270.00570671.jpg,092748,"SKETCH IMPORT"
75,00570672,jpg,75_75.jpg,48-09-27-0013-0010-0280.00570672.jpg,092748,"SKETCH IMPORT"
78,00570673,jpg,78_78.jpg,49-09-27-0014-3620-0110.00570673.jpg,092749,"SKETCH IMPORT"
81,00570674,jpg,81_81.jpg,49-09-27-0014-3620-0130.00570674.jpg,092749,"SKETCH IMPORT"
83,00570675,jpg,83_83.jpg,49-09-27-0014-3620-0140.00570675.jpg,092749,"SKETCH IMPORT"
85,00570676,jpg,85_85.jpg,48-09-27-0014-3620-0150.00570676.jpg,092748,"SKETCH IMPORT"
86,00570677,jpg,86_86.jpg,48-09-27-0014-3620-0170.00570677.jpg,092748,"SKETCH IMPORT"
8,00570678,jpg,8_8.jpg,13-08-24-0010-0000-0090.00570678.jpg,082413,"SKETCH IMPORT"
94,00570679,jpg,94_94.jpg,48-09-27-0014-4920-0070.00570679.jpg,092748,"SKETCH IMPORT"
96,00570680,jpg,96_96.jpg,48-09-27-0014-4920-0080.00570680.jpg,092748,"SKETCH IMPORT"
97,00570681,jpg,97_97.jpg,48-09-27-0014-4920-0090.00570681.jpg,092748,"SKETCH IMPORT"
98,00570682,jpg,98_98.jpg,48-09-27-0014-4920-0091.00570682.jpg,092748,"SKETCH IMPORT"
