VID,BID,file_type,org_filename,new_filename,folder_name
1488,00570601,jpg,1488_1488.jpg,39-10-26-0380-0020-0290.00570601.jpg,102639,"SKETCH IMPORT"
148,00570602,jpg,148_148.jpg,49-09-27-0015-0000-0280.00570602.jpg,092749,"SKETCH IMPORT"
1491,00570603,jpg,1491_1491.jpg,34-10-26-0380-0030-0020.00570603.jpg,102634,"SKETCH IMPORT"
1494,00570604,jpg,1494_1494.jpg,34-10-26-0380-0030-0050.00570604.jpg,102634,"SKETCH IMPORT"
1497,00570605,jpg,1497_1497.jpg,34-10-26-0380-0030-0080.00570605.jpg,102634,"SKETCH IMPORT"
1498,00570606,jpg,1498_1498.jpg,34-10-26-0380-0030-0090.00570606.jpg,102634,"SKETCH IMPORT"
1499,00570607,jpg,1499_1499.jpg,34-10-26-0380-0030-0100.00570607.jpg,102634,"SKETCH IMPORT"
149,00570608,jpg,149_149.jpg,49-09-27-0015-0000-0281.00570608.jpg,092749,"SKETCH IMPORT"
1503,00570609,jpg,1503_1503.jpg,34-10-26-0380-0030-0240.00570609.jpg,102634,"SKETCH IMPORT"
1506,00570610,jpg,1506_1506.jpg,34-10-26-0380-0030-0270.00570610.jpg,102634,"SKETCH IMPORT"
1508,00570611,jpg,1508_1508.jpg,34-10-26-0380-0030-0290.00570611.jpg,102634,"SKETCH IMPORT"
150,00570612,jpg,150_150.jpg,49-09-27-0015-0000-0290.00570612.jpg,092749,"SKETCH IMPORT"
1511,00570613,jpg,1511_1511.jpg,39-10-26-0380-0030-0320.00570613.jpg,102639,"SKETCH IMPORT"
1514,00570614,jpg,1514_1514.jpg,39-10-26-0380-0040-0030.00570614.jpg,102639,"SKETCH IMPORT"
151,00570615,jpg,151_151.jpg,49-09-27-0015-0000-0291.00570615.jpg,092749,"SKETCH IMPORT"
1521,00570616,jpg,1521_1521.jpg,34-10-26-0380-0050-0050.00570616.jpg,102634,"SKETCH IMPORT"
152,00570617,jpg,152_152.jpg,49-09-27-0015-0000-0300.00570617.jpg,092749,"SKETCH IMPORT"
153,00570618,jpg,153_153.jpg,49-09-27-0015-0000-0301.00570618.jpg,092749,"SKETCH IMPORT"
154,00570619,jpg,154_154.jpg,49-09-27-0015-0000-0310.00570619.jpg,092749,"SKETCH IMPORT"
155,00570620,jpg,155_155.jpg,49-09-27-0015-0000-0311.00570620.jpg,092749,"SKETCH IMPORT"
156,00570621,jpg,156_156.jpg,49-09-27-0015-0000-0320.00570621.jpg,092749,"SKETCH IMPORT"
157,00570622,jpg,157_157.jpg,49-09-27-0015-0000-0321.00570622.jpg,092749,"SKETCH IMPORT"
1599,00570623,jpg,1599_1599.jpg,12-10-26-0500-0010-0010.00570623.jpg,102612,"SKETCH IMPORT"
159,00570624,jpg,159_159.jpg,49-09-27-0015-0000-0331.00570624.jpg,092749,"SKETCH IMPORT"
15,00570625,jpg,15_15.jpg,13-08-24-0010-0000-0160.00570625.jpg,082413,"SKETCH IMPORT"
1600,00570626,jpg,1600_1600.jpg,12-10-26-0500-0010-0020.00570626.jpg,102612,"SKETCH IMPORT"
1601,00570627,jpg,1601_1601.jpg,12-10-26-0500-0010-0040.00570627.jpg,102612,"SKETCH IMPORT"
1602,00570628,jpg,1602_1602.jpg,12-10-26-0500-0010-0050.00570628.jpg,102612,"SKETCH IMPORT"
1603,00570629,jpg,1603_1603.jpg,12-10-26-0500-0020-0010.00570629.jpg,102612,"SKETCH IMPORT"
1604,00570630,jpg,1604_1604.jpg,12-10-26-0500-0020-0011.00570630.jpg,102612,"SKETCH IMPORT"
1605,00570631,jpg,1605_1605.jpg,12-10-26-0500-0020-0030.00570631.jpg,102612,"SKETCH IMPORT"
1606,00570632,jpg,1606_1606.jpg,12-10-26-0500-0020-0040.00570632.jpg,102612,"SKETCH IMPORT"
1607,00570633,jpg,1607_211069.jpg,12-10-26-0500-0020-0041.00570633.jpg,102612,"SKETCH IMPORT"
160,00570634,jpg,160_160.jpg,49-09-27-0015-0000-0340.00570634.jpg,092749,"SKETCH IMPORT"
1610,00570635,jpg,1610_1610.jpg,12-10-26-0500-0020-0090.00570635.jpg,102612,"SKETCH IMPORT"
1611,00570636,jpg,1611_1611.jpg,12-10-26-0500-0020-0100.00570636.jpg,102612,"SKETCH IMPORT"
1612,00570637,jpg,1612_1612.jpg,12-10-26-0500-0020-0110.00570637.jpg,102612,"SKETCH IMPORT"
1613,00570638,jpg,1613_1613.jpg,12-10-26-0500-0020-0111.00570638.jpg,102612,"SKETCH IMPORT"
1614,00570639,jpg,1614_1614.jpg,12-10-26-0500-0020-0112.00570639.jpg,102612,"SKETCH IMPORT"
1615,00570640,jpg,1615_1615.jpg,12-10-26-0500-0030-0010.00570640.jpg,102612,"SKETCH IMPORT"
1622,00570641,jpg,1622_1622.jpg,12-10-26-0500-0030-0110.00570641.jpg,102612,"SKETCH IMPORT"
1623,00570642,jpg,1623_1623.jpg,24-12-27-0510-0000-0010.00570642.jpg,122724,"SKETCH IMPORT"
1623,00570643,jpg,1623_200136.jpg,24-12-27-0510-0000-0010.00570643.jpg,122724,"SKETCH IMPORT"
1623,00570644,jpg,1623_200137.jpg,24-12-27-0510-0000-0010.00570644.jpg,122724,"SKETCH IMPORT"
1623,00570645,jpg,1623_200138.jpg,24-12-27-0510-0000-0010.00570645.jpg,122724,"SKETCH IMPORT"
1623,00570646,jpg,1623_200139.jpg,24-12-27-0510-0000-0010.00570646.jpg,122724,"SKETCH IMPORT"
1623,00570647,jpg,1623_200140.jpg,24-12-27-0510-0000-0010.00570647.jpg,122724,"SKETCH IMPORT"
1623,00570648,jpg,1623_200141.jpg,24-12-27-0510-0000-0010.00570648.jpg,122724,"SKETCH IMPORT"
1623,00570649,jpg,1623_200142.jpg,24-12-27-0510-0000-0010.00570649.jpg,122724,"SKETCH IMPORT"
1623,00570650,jpg,1623_207897.jpg,24-12-27-0510-0000-0010.00570650.jpg,122724,"SKETCH IMPORT"
1632,00570651,jpg,1632_1632.jpg,12-10-26-0520-0010-0160.00570651.jpg,102612,"SKETCH IMPORT"
1635,00570652,jpg,1635_1635.jpg,12-10-26-0520-0010-0250.00570652.jpg,102612,"SKETCH IMPORT"
1636,00570653,jpg,1636_1636.jpg,12-10-26-0520-0010-0280.00570653.jpg,102612,"SKETCH IMPORT"
1638,00570654,jpg,1638_1638.jpg,12-10-26-0520-0020-0030.00570654.jpg,102612,"SKETCH IMPORT"
1639,00570655,jpg,1639_1639.jpg,12-10-26-0520-0020-0040.00570655.jpg,102612,"SKETCH IMPORT"
163,00570656,jpg,163_163.jpg,49-09-27-0015-0000-0361.00570656.jpg,092749,"SKETCH IMPORT"
1651,00570657,jpg,1651_1651.jpg,12-10-26-0520-0030-0070.00570657.jpg,102612,"SKETCH IMPORT"
1652,00570658,jpg,1652_1652.jpg,12-10-26-0520-0030-0090.00570658.jpg,102612,"SKETCH IMPORT"
165,00570659,jpg,165_165.jpg,49-09-27-0015-0000-0371.00570659.jpg,092749,"SKETCH IMPORT"
1660,00570660,jpg,1660_1660.jpg,40-12-26-0530-0000-0100.00570660.jpg,122640,"SKETCH IMPORT"
1661,00570661,jpg,1661_1661.jpg,40-12-26-0530-0000-0110.00570661.jpg,122640,"SKETCH IMPORT"
1668,00570662,jpg,1668_1668.jpg,40-12-26-0530-0000-0180.00570662.jpg,122640,"SKETCH IMPORT"
1669,00570663,jpg,1669_1669.jpg,40-12-26-0530-0000-0200.00570663.jpg,122640,"SKETCH IMPORT"
166,00570664,jpg,166_166.jpg,49-09-27-0015-0000-0380.00570664.jpg,092749,"SKETCH IMPORT"
166,00570665,jpg,166_211561.jpg,49-09-27-0015-0000-0380.00570665.jpg,092749,"SKETCH IMPORT"
1672,00570666,jpg,1672_1672.jpg,40-12-26-0530-0000-0280.00570666.jpg,122640,"SKETCH IMPORT"
1673,00570667,jpg,1673_1673.jpg,40-12-26-0530-0000-0300.00570667.jpg,122640,"SKETCH IMPORT"
1674,00570668,jpg,1674_1674.jpg,40-12-26-0530-0000-0320.00570668.jpg,122640,"SKETCH IMPORT"
167,00570669,jpg,167_167.jpg,49-09-27-0015-0000-0390.00570669.jpg,092749,"SKETCH IMPORT"
1686,00570670,jpg,1686_1686.jpg,40-12-26-0530-0010-1040.00570670.jpg,122640,"SKETCH IMPORT"
1697,00570671,jpg,1697_1697.jpg,40-12-26-0530-0010-1310.00570671.jpg,122640,"SKETCH IMPORT"
1699,00570672,jpg,1699_1699.jpg,40-12-26-0530-0010-2010.00570672.jpg,122640,"SKETCH IMPORT"
16,00570673,jpg,16_16.jpg,13-08-24-0010-0000-0170.00570673.jpg,082413,"SKETCH IMPORT"
1707,00570674,jpg,1707_1707.jpg,40-12-26-0530-0010-2170.00570674.jpg,122640,"SKETCH IMPORT"
170,00570675,jpg,170_170.jpg,49-09-27-0015-0000-0410.00570675.jpg,092749,"SKETCH IMPORT"
1712,00570676,jpg,1712_1712.jpg,40-12-26-0530-0010-2300.00570676.jpg,122640,"SKETCH IMPORT"
1713,00570677,jpg,1713_1713.jpg,40-12-26-0530-0010-2310.00570677.jpg,122640,"SKETCH IMPORT"
1716,00570678,jpg,1716_1716.jpg,40-12-26-0530-0020-1070.00570678.jpg,122640,"SKETCH IMPORT"
1717,00570679,jpg,1717_1717.jpg,40-12-26-0530-0020-1110.00570679.jpg,122640,"SKETCH IMPORT"
171,00570680,jpg,171_171.jpg,49-09-27-0015-0000-0411.00570680.jpg,092749,"SKETCH IMPORT"
1723,00570681,jpg,1723_1723.jpg,40-12-26-0530-0020-1330.00570681.jpg,122640,"SKETCH IMPORT"
1730,00570682,jpg,1730_1730.jpg,40-12-26-0530-0030-2120.00570682.jpg,122640,"SKETCH IMPORT"
1731,00570683,jpg,1731_1731.jpg,40-12-26-0530-0030-2130.00570683.jpg,122640,"SKETCH IMPORT"
1733,00570684,jpg,1733_1733.jpg,40-12-26-0530-0030-2190.00570684.jpg,122640,"SKETCH IMPORT"
1735,00570685,jpg,1735_1735.jpg,40-12-26-0530-0030-2210.00570685.jpg,122640,"SKETCH IMPORT"
1739,00570686,jpg,1739_1739.jpg,40-12-26-0530-0030-2270.00570686.jpg,122640,"SKETCH IMPORT"
173,00570687,jpg,173_173.jpg,49-09-27-0015-0000-0420.00570687.jpg,092749,"SKETCH IMPORT"
1743,00570688,jpg,1743_1743.jpg,40-12-26-0530-0030-2350.00570688.jpg,122640,"SKETCH IMPORT"
1746,00570689,jpg,1746_1746.jpg,16-08-24-0533-0000-0011.00570689.jpg,082416,"SKETCH IMPORT"
174,00570690,jpg,174_174.jpg,49-09-27-0015-0000-0421.00570690.jpg,092749,"SKETCH IMPORT"
1761,00570691,jpg,1761_1761.jpg,15-08-24-0534-0000-0030.00570691.jpg,082415,"SKETCH IMPORT"
1783,00570692,jpg,1783_1783.jpg,15-08-24-0534-0000-0270.00570692.jpg,082415,"SKETCH IMPORT"
1786,00570693,jpg,1786_1786.jpg,15-08-24-0534-0000-0300.00570693.jpg,082415,"SKETCH IMPORT"
1789,00570694,jpg,1789_1789.jpg,15-08-24-0534-0000-0330.00570694.jpg,082415,"SKETCH IMPORT"
1794,00570695,jpg,1794_1794.jpg,30-09-23-0535-0000-0030.00570695.jpg,092330,"SKETCH IMPORT"
1797,00570696,jpg,1797_1797.jpg,30-09-23-0535-0000-0060.00570696.jpg,092330,"SKETCH IMPORT"
1798,00570697,jpg,1798_1798.jpg,30-09-23-0535-0000-0070.00570697.jpg,092330,"SKETCH IMPORT"
1800,00570698,jpg,1800_1800.jpg,30-09-23-0535-0000-0090.00570698.jpg,092330,"SKETCH IMPORT"
1803,00570699,jpg,1803_1803.jpg,30-09-23-0535-0000-0120.00570699.jpg,092330,"SKETCH IMPORT"
1806,00570700,jpg,1806_1806.jpg,30-09-23-0535-0000-0150.00570700.jpg,092330,"SKETCH IMPORT"
1810,00570701,jpg,1810_1810.jpg,30-09-23-0535-0000-0200.00570701.jpg,092330,"SKETCH IMPORT"
1811,00570702,jpg,1811_1811.jpg,24-12-27-0540-0000-0000.00570702.jpg,122724,"SKETCH IMPORT"
1814,00570703,jpg,1814_1814.jpg,24-12-27-0540-0000-0030.00570703.jpg,122724,"SKETCH IMPORT"
1816,00570704,jpg,1816_1816.jpg,24-12-27-0540-0000-0050.00570704.jpg,122724,"SKETCH IMPORT"
1820,00570705,jpg,1820_1820.jpg,24-12-27-0540-0000-0270.00570705.jpg,122724,"SKETCH IMPORT"
1825,00570706,jpg,1825_1825.jpg,24-12-27-0540-0000-0350.00570706.jpg,122724,"SKETCH IMPORT"
1828,00570707,jpg,1828_1828.jpg,24-12-27-0540-0000-0390.00570707.jpg,122724,"SKETCH IMPORT"
1831,00570708,jpg,1831_1831.jpg,24-12-27-0540-0000-0420.00570708.jpg,122724,"SKETCH IMPORT"
1832,00570709,jpg,1832_1832.jpg,24-12-27-0540-0000-0430.00570709.jpg,122724,"SKETCH IMPORT"
1838,00570710,jpg,1838_1838.jpg,16-09-23-0570-0000-0010.00570710.jpg,092316,"SKETCH IMPORT"
1838,00570711,jpg,1838_200155.jpg,16-09-23-0570-0000-0010.00570711.jpg,092316,"SKETCH IMPORT"
1839,00570712,jpg,1839_1839.jpg,19-12-28-0580-0000-0010.00570712.jpg,122819,"SKETCH IMPORT"
1843,00570713,jpg,1843_1843.jpg,20-12-26-0590-0010-0010.00570713.jpg,122620,"SKETCH IMPORT"
1848,00570714,jpg,1848_1848.jpg,20-12-26-0590-0020-0050.00570714.jpg,122620,"SKETCH IMPORT"
1853,00570715,jpg,1853_1853.jpg,20-12-26-0590-0030-0020.00570715.jpg,122620,"SKETCH IMPORT"
1862,00570716,jpg,1862_1862.jpg,20-12-26-0590-0030-0120.00570716.jpg,122620,"SKETCH IMPORT"
1869,00570717,jpg,1869_1869.jpg,20-12-26-0590-0030-0200.00570717.jpg,122620,"SKETCH IMPORT"
1887,00570718,jpg,1887_1887.jpg,20-12-26-0590-0040-0170.00570718.jpg,122620,"SKETCH IMPORT"
1893,00570719,jpg,1893_1893.jpg,20-12-26-0590-0050-0020.00570719.jpg,122620,"SKETCH IMPORT"
1895,00570720,jpg,1895_1895.jpg,20-12-26-0590-0050-0070.00570720.jpg,122620,"SKETCH IMPORT"
189,00570721,jpg,189_189.jpg,49-09-27-0015-0000-0551.00570721.jpg,092749,"SKETCH IMPORT"
18,00570722,jpg,18_18.jpg,13-08-24-0010-0000-0210.00570722.jpg,082413,"SKETCH IMPORT"
1904,00570723,jpg,1904_1904.jpg,20-12-26-0590-0060-0020.00570723.jpg,122620,"SKETCH IMPORT"
190,00570724,jpg,190_190.jpg,49-09-27-0015-0000-0560.00570724.jpg,092749,"SKETCH IMPORT"
1912,00570725,jpg,1912_1912.jpg,31-11-27-0600-0000-0040.00570725.jpg,112731,"SKETCH IMPORT"
1914,00570726,jpg,1914_1914.jpg,31-11-27-0600-0000-0080.00570726.jpg,112731,"SKETCH IMPORT"
1915,00570727,jpg,1915_1915.jpg,31-11-27-0600-0000-0120.00570727.jpg,112731,"SKETCH IMPORT"
1918,00570728,jpg,1918_1918.jpg,31-11-27-0600-0000-0170.00570728.jpg,112731,"SKETCH IMPORT"
191,00570729,jpg,191_191.jpg,49-09-27-0015-0000-0580.00570729.jpg,092749,"SKETCH IMPORT"
1927,00570730,jpg,1927_1927.jpg,31-11-27-0600-0000-0330.00570730.jpg,112731,"SKETCH IMPORT"
192,00570731,jpg,192_192.jpg,49-09-27-0015-0000-0590.00570731.jpg,092749,"SKETCH IMPORT"
1934,00570732,jpg,1934_1934.jpg,31-11-27-0600-0000-0440.00570732.jpg,112731,"SKETCH IMPORT"
1936,00570733,jpg,1936_1936.jpg,31-11-27-0600-0000-0470.00570733.jpg,112731,"SKETCH IMPORT"
1941,00570734,jpg,1941_1941.jpg,31-11-27-0600-0000-0570.00570734.jpg,112731,"SKETCH IMPORT"
1942,00570735,jpg,1942_1942.jpg,31-11-27-0600-0000-0590.00570735.jpg,112731,"SKETCH IMPORT"
194,00570736,jpg,194_194.jpg,49-09-27-0015-0000-0601.00570736.jpg,092749,"SKETCH IMPORT"
195,00570737,jpg,195_195.jpg,49-09-27-0015-0000-0610.00570737.jpg,092749,"SKETCH IMPORT"
197,00570738,jpg,197_197.jpg,49-09-27-0015-0000-0630.00570738.jpg,092749,"SKETCH IMPORT"
2004,00570739,jpg,2004_2004.jpg,12-13-26-0650-0000-0033.00570739.jpg,132612,"SKETCH IMPORT"
200,00570740,jpg,200_200.jpg,49-09-27-0015-0000-0660.00570740.jpg,092749,"SKETCH IMPORT"
2011,00570741,jpg,2011_2011.jpg,12-13-26-0650-0000-0041.00570741.jpg,132612,"SKETCH IMPORT"
201,00570742,jpg,201_201.jpg,49-09-27-0015-0000-0670.00570742.jpg,092749,"SKETCH IMPORT"
2022,00570743,jpg,2022_2022.jpg,12-13-26-0650-0000-0065.00570743.jpg,132612,"SKETCH IMPORT"
2027,00570744,jpg,2027_2027.jpg,12-13-26-0650-0000-0071.00570744.jpg,132612,"SKETCH IMPORT"
2029,00570745,jpg,2029_2029.jpg,12-13-26-0650-0000-0073.00570745.jpg,132612,"SKETCH IMPORT"
202,00570746,jpg,202_202.jpg,49-09-27-0015-0000-0680.00570746.jpg,092749,"SKETCH IMPORT"
2030,00570747,jpg,2030_2030.jpg,12-13-26-0650-0000-0074.00570747.jpg,132612,"SKETCH IMPORT"
2035,00570748,jpg,2035_2035.jpg,12-13-26-0650-0000-0083.00570748.jpg,132612,"SKETCH IMPORT"
203,00570749,jpg,203_203.jpg,49-09-27-0015-0000-0690.00570749.jpg,092749,"SKETCH IMPORT"
2041,00570750,jpg,2041_2041.jpg,12-13-26-0650-0000-0290.00570750.jpg,132612,"SKETCH IMPORT"
2042,00570751,jpg,2042_2042.jpg,12-13-26-0650-0000-0300.00570751.jpg,132612,"SKETCH IMPORT"
2045,00570752,jpg,2045_2045.jpg,12-13-26-0650-0001-0062.00570752.jpg,132612,"SKETCH IMPORT"
2051,00570753,jpg,2051_2051.jpg,09-12-27-0665-0000-0060.00570753.jpg,122709,"SKETCH IMPORT"
2055,00570754,jpg,2055_211960.jpg,09-12-27-0665-0000-0100.00570754.jpg,122709,"SKETCH IMPORT"
205,00570755,jpg,205_205.jpg,49-09-27-0015-0000-0710.00570755.jpg,092749,"SKETCH IMPORT"
2064,00570756,jpg,2064_2064.jpg,09-12-27-0666-0000-0110.00570756.jpg,122709,"SKETCH IMPORT"
2065,00570757,jpg,2065_2065.jpg,09-12-27-0666-0000-0120.00570757.jpg,122709,"SKETCH IMPORT"
206,00570758,jpg,206_206.jpg,49-09-27-0015-0000-0720.00570758.jpg,092749,"SKETCH IMPORT"
207,00570759,jpg,207_207.jpg,49-09-27-0015-0000-0730.00570759.jpg,092749,"SKETCH IMPORT"
2084,00570760,jpg,2084_2084.jpg,16-12-27-0666-0000-0310.00570760.jpg,122716,"SKETCH IMPORT"
208,00570761,jpg,208_208.jpg,49-09-27-0015-0000-0740.00570761.jpg,092749,"SKETCH IMPORT"
209,00570762,jpg,209_209.jpg,49-09-27-0015-0000-0750.00570762.jpg,092749,"SKETCH IMPORT"
